landscape_code,basin_id,class_id,watersystem_code,watersystem_name,unit_basin_code,basin_unit_id,gsi_landform_class,landform_unit_id,landscape_unit_id,available_cell_count,available_area_m2,available_area_km2,basin_cell_count,basin_grid_area_m2,landform_known_cell_count,landform_known_area_m2,landform_coverage_ratio,available_share_known,available_share_basin,resolution_m
213002,213,2,830305,,50,B_830305_50,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_50_LF_CLASS::崖・段丘崖,1077,107700.0,0.1077,18139,1813900.0,16881,1688100.0,0.9306466729147141,0.06379953794206504,0.0593748277192789,10.0
213004,213,4,830305,,50,B_830305_50,台地・段丘,LF_CLASS::台地・段丘,B_830305_50_LF_CLASS::台地・段丘,12658,1265800.0,1.2658,18139,1813900.0,16881,1688100.0,0.9306466729147141,0.7498370949588294,0.6978333976514692,10.0
213006,213,6,830305,,50,B_830305_50,扇状地,LF_CLASS::扇状地,B_830305_50_LF_CLASS::扇状地,84,8400.0,0.0084,18139,1813900.0,16881,1688100.0,0.9306466729147141,0.004976008530300338,0.004630905783119246,10.0
213010,213,10,830305,,50,B_830305_50,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830305_50_LF_CLASS::凹地・浅い谷,754,75400.0,0.0754,18139,1813900.0,16881,1688100.0,0.9306466729147141,0.04466560037912446,0.041567892386570375,10.0
213011,213,11,830305,,50,B_830305_50,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_50_LF_CLASS::氾濫平野・海岸平野,1790,179000.0,0.179,18139,1813900.0,16881,1688100.0,0.9306466729147141,0.10603637225282862,0.09868239704504107,10.0
213013,213,13,830305,,50,B_830305_50,旧河道,LF_CLASS::旧河道,B_830305_50_LF_CLASS::旧河道,154,15400.0,0.0154,18139,1813900.0,16881,1688100.0,0.9306466729147141,0.00912268230555062,0.008489993935718617,10.0
213016,213,16,830305,,50,B_830305_50,水部,LF_CLASS::水部,B_830305_50_LF_CLASS::水部,312,31200.0,0.0312,18139,1813900.0,16881,1688100.0,0.9306466729147141,0.018482317398258397,0.017200507194442913,10.0
214001,214,1,830305,,51,B_830305_51,山地斜面等,LF_CLASS::山地斜面等,B_830305_51_LF_CLASS::山地斜面等,9552,955200.0,0.9552,13783,1378300.0,13782,1378200.0,0.9999274468548212,0.6930779277318241,0.6930276427483132,10.0
214002,214,2,830305,,51,B_830305_51,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_51_LF_CLASS::崖・段丘崖,268,26800.0,0.0268,13783,1378300.0,13782,1378200.0,0.9999274468548212,0.019445653751269772,0.019444242907930058,10.0
214004,214,4,830305,,51,B_830305_51,台地・段丘,LF_CLASS::台地・段丘,B_830305_51_LF_CLASS::台地・段丘,1771,177100.0,0.1771,13783,1378300.0,13782,1378200.0,0.9999274468548212,0.12850094325932376,0.12849162011173185,10.0
214005,214,5,830305,,51,B_830305_51,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_51_LF_CLASS::山麓堆積地形,78,7800.0,0.0078,13783,1378300.0,13782,1378200.0,0.9999274468548212,0.0056595559425337396,0.005659145323949793,10.0
214006,214,6,830305,,51,B_830305_51,扇状地,LF_CLASS::扇状地,B_830305_51_LF_CLASS::扇状地,339,33900.0,0.0339,13783,1378300.0,13782,1378200.0,0.9999274468548212,0.02459730082716587,0.024595516215627947,10.0
214011,214,11,830305,,51,B_830305_51,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_51_LF_CLASS::氾濫平野・海岸平野,1587,158700.0,0.1587,13783,1378300.0,13782,1378200.0,0.9999274468548212,0.1151501959077057,0.11514184139882463,10.0
214013,214,13,830305,,51,B_830305_51,旧河道,LF_CLASS::旧河道,B_830305_51_LF_CLASS::旧河道,23,2300.0,0.0023,13783,1378300.0,13782,1378200.0,0.9999274468548212,0.0016688434189522565,0.0016687223391134006,10.0
214016,214,16,830305,,51,B_830305_51,水部,LF_CLASS::水部,B_830305_51_LF_CLASS::水部,164,16400.0,0.0164,13783,1378300.0,13782,1378200.0,0.9999274468548212,0.011899579161224786,0.011898715809330334,10.0
215001,215,1,830305,,52,B_830305_52,山地斜面等,LF_CLASS::山地斜面等,B_830305_52_LF_CLASS::山地斜面等,1430,143000.0,0.143,18669,1866900.0,17926,1792600.0,0.960201403396004,0.07977239763472052,0.07659756816112272,10.0
215002,215,2,830305,,52,B_830305_52,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_52_LF_CLASS::崖・段丘崖,925,92500.0,0.0925,18669,1866900.0,17926,1792600.0,0.960201403396004,0.051601026442039497,0.04954737800632064,10.0
215004,215,4,830305,,52,B_830305_52,台地・段丘,LF_CLASS::台地・段丘,B_830305_52_LF_CLASS::台地・段丘,11967,1196700.0,1.1967,18669,1866900.0,17926,1792600.0,0.960201403396004,0.6675778199263639,0.6410091595693396,10.0
215005,215,5,830305,,52,B_830305_52,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_52_LF_CLASS::山麓堆積地形,158,15800.0,0.0158,18669,1866900.0,17926,1792600.0,0.960201403396004,0.008814013165234854,0.008463227810809363,10.0
215006,215,6,830305,,52,B_830305_52,扇状地,LF_CLASS::扇状地,B_830305_52_LF_CLASS::扇状地,430,43000.0,0.043,18669,1866900.0,17926,1792600.0,0.960201403396004,0.023987504183867008,0.02303283518131662,10.0
215007,215,7,830305,,52,B_830305_52,自然堤防,LF_CLASS::自然堤防,B_830305_52_LF_CLASS::自然堤防,70,7000.0,0.007,18669,1866900.0,17926,1792600.0,0.960201403396004,0.0039049425415597456,0.0037495313085864268,10.0
215010,215,10,830305,,52,B_830305_52,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830305_52_LF_CLASS::凹地・浅い谷,54,5400.0,0.0054,18669,1866900.0,17926,1792600.0,0.960201403396004,0.0030123842463460897,0.0028924955809095294,10.0
215011,215,11,830305,,52,B_830305_52,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_52_LF_CLASS::氾濫平野・海岸平野,2085,208500.0,0.2085,18669,1866900.0,17926,1792600.0,0.960201403396004,0.11631150284502957,0.11168246826289571,10.0
215013,215,13,830305,,52,B_830305_52,旧河道,LF_CLASS::旧河道,B_830305_52_LF_CLASS::旧河道,557,55700.0,0.0557,18669,1866900.0,17926,1792600.0,0.960201403396004,0.031072185652125404,0.029835556269751994,10.0
215016,215,16,830305,,52,B_830305_52,水部,LF_CLASS::水部,B_830305_52_LF_CLASS::水部,250,25000.0,0.025,18669,1866900.0,17926,1792600.0,0.960201403396004,0.013946223362713377,0.013391183244951524,10.0
216001,216,1,830305,,53,B_830305_53,山地斜面等,LF_CLASS::山地斜面等,B_830305_53_LF_CLASS::山地斜面等,4440,444000.0,0.444,6160,616000.0,6160,616000.0,1.0,0.7207792207792207,0.7207792207792207,10.0
216004,216,4,830305,,53,B_830305_53,台地・段丘,LF_CLASS::台地・段丘,B_830305_53_LF_CLASS::台地・段丘,11,1100.0,0.0011,6160,616000.0,6160,616000.0,1.0,0.0017857142857142857,0.0017857142857142857,10.0
216011,216,11,830305,,53,B_830305_53,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_53_LF_CLASS::氾濫平野・海岸平野,1602,160200.0,0.1602,6160,616000.0,6160,616000.0,1.0,0.26006493506493505,0.26006493506493505,10.0
216015,216,15,830305,,53,B_830305_53,河川敷・浜,LF_CLASS::河川敷・浜,B_830305_53_LF_CLASS::河川敷・浜,5,500.0,0.0005,6160,616000.0,6160,616000.0,1.0,0.0008116883116883117,0.0008116883116883117,10.0
216016,216,16,830305,,53,B_830305_53,水部,LF_CLASS::水部,B_830305_53_LF_CLASS::水部,102,10200.0,0.0102,6160,616000.0,6160,616000.0,1.0,0.016558441558441557,0.016558441558441557,10.0
217001,217,1,830305,,54,B_830305_54,山地斜面等,LF_CLASS::山地斜面等,B_830305_54_LF_CLASS::山地斜面等,30531,3053100.0,3.0531,102103,10210300.0,33997,3399700.0,0.33296768949002475,0.8980498279259934,0.2990215762514324,10.0
217002,217,2,830305,,54,B_830305_54,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_54_LF_CLASS::崖・段丘崖,39,3900.0,0.0039,102103,10210300.0,33997,3399700.0,0.33296768949002475,0.0011471600435332529,0.0003819672291705435,10.0
217004,217,4,830305,,54,B_830305_54,台地・段丘,LF_CLASS::台地・段丘,B_830305_54_LF_CLASS::台地・段丘,1339,133900.0,0.1339,102103,10210300.0,33997,3399700.0,0.33296768949002475,0.03938582816130835,0.013114208201521992,10.0
217005,217,5,830305,,54,B_830305_54,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_54_LF_CLASS::山麓堆積地形,36,3600.0,0.0036,102103,10210300.0,33997,3399700.0,0.33296768949002475,0.0010589169632614643,0.0003525851346189632,10.0
217006,217,6,830305,,54,B_830305_54,扇状地,LF_CLASS::扇状地,B_830305_54_LF_CLASS::扇状地,184,18400.0,0.0184,102103,10210300.0,33997,3399700.0,0.33296768949002475,0.005412242256669706,0.0018021017991635897,10.0
217011,217,11,830305,,54,B_830305_54,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_54_LF_CLASS::氾濫平野・海岸平野,1854,185400.0,0.1854,102103,10210300.0,33997,3399700.0,0.33296768949002475,0.05453422360796541,0.018158134432876605,10.0
217016,217,16,830305,,54,B_830305_54,水部,LF_CLASS::水部,B_830305_54_LF_CLASS::水部,14,1400.0,0.0014,102103,10210300.0,33997,3399700.0,0.33296768949002475,0.0004118010412683472,0.0001371164412407079,10.0
218001,218,1,830305,,55,B_830305_55,山地斜面等,LF_CLASS::山地斜面等,B_830305_55_LF_CLASS::山地斜面等,29842,2984200.0,2.9842,36977,3697700.0,36964,3696400.0,0.9996484301052005,0.8073260469646142,0.807042215431214,10.0
218002,218,2,830305,,55,B_830305_55,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_55_LF_CLASS::崖・段丘崖,215,21500.0,0.0215,36977,3697700.0,36964,3696400.0,0.9996484301052005,0.005816470078995779,0.0058144251832220025,10.0
218004,218,4,830305,,55,B_830305_55,台地・段丘,LF_CLASS::台地・段丘,B_830305_55_LF_CLASS::台地・段丘,1859,185900.0,0.1859,36977,3697700.0,36964,3696400.0,0.9996484301052005,0.05029217617141002,0.0502744949563242,10.0
218005,218,5,830305,,55,B_830305_55,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_55_LF_CLASS::山麓堆積地形,256,25600.0,0.0256,36977,3697700.0,36964,3696400.0,0.9996484301052005,0.0069256573963856725,0.006923222543743408,10.0
218006,218,6,830305,,55,B_830305_55,扇状地,LF_CLASS::扇状地,B_830305_55_LF_CLASS::扇状地,2,200.0,0.0002,36977,3697700.0,36964,3696400.0,0.9996484301052005,5.410669840926307e-05,5.408767612299537e-05,10.0
218011,218,11,830305,,55,B_830305_55,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_55_LF_CLASS::氾濫平野・海岸平野,4564,456400.0,0.4564,36977,3697700.0,36964,3696400.0,0.9996484301052005,0.12347148576993831,0.12342807691267545,10.0
218016,218,16,830305,,55,B_830305_55,水部,LF_CLASS::水部,B_830305_55_LF_CLASS::水部,226,22600.0,0.0226,36977,3697700.0,36964,3696400.0,0.9996484301052005,0.006114056920246727,0.006111907401898478,10.0
219001,219,1,830305,,56,B_830305_56,山地斜面等,LF_CLASS::山地斜面等,B_830305_56_LF_CLASS::山地斜面等,32969,3296900.0,3.2969,64997,6499700.0,64126,6412600.0,0.9865993815099159,0.514128434644294,0.5072387956367217,10.0
219002,219,2,830305,,56,B_830305_56,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_56_LF_CLASS::崖・段丘崖,298,29800.0,0.0298,64997,6499700.0,64126,6412600.0,0.9865993815099159,0.004647101019867136,0.004584826992015016,10.0
219004,219,4,830305,,56,B_830305_56,台地・段丘,LF_CLASS::台地・段丘,B_830305_56_LF_CLASS::台地・段丘,21664,2166400.0,2.1664,64997,6499700.0,64126,6412600.0,0.9865993815099159,0.3378348875651062,0.3333076911242057,10.0
219005,219,5,830305,,56,B_830305_56,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_56_LF_CLASS::山麓堆積地形,669,66900.0,0.0669,64997,6499700.0,64126,6412600.0,0.9865993815099159,0.010432585846614478,0.010292782743818946,10.0
219006,219,6,830305,,56,B_830305_56,扇状地,LF_CLASS::扇状地,B_830305_56_LF_CLASS::扇状地,151,15100.0,0.0151,64997,6499700.0,64126,6412600.0,0.9865993815099159,0.002354739107382341,0.002323184146960629,10.0
219011,219,11,830305,,56,B_830305_56,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_56_LF_CLASS::氾濫平野・海岸平野,7473,747300.0,0.7473,64997,6499700.0,64126,6412600.0,0.9865993815099159,0.11653619436733931,0.11497453728633629,10.0
219013,219,13,830305,,56,B_830305_56,旧河道,LF_CLASS::旧河道,B_830305_56_LF_CLASS::旧河道,191,19100.0,0.0191,64997,6499700.0,64126,6412600.0,0.9865993815099159,0.0029785110563577957,0.002938597166023047,10.0
219015,219,15,830305,,56,B_830305_56,河川敷・浜,LF_CLASS::河川敷・浜,B_830305_56_LF_CLASS::河川敷・浜,179,17900.0,0.0179,64997,6499700.0,64126,6412600.0,0.9865993815099159,0.0027913794716651593,0.0027539732603043218,10.0
219016,219,16,830305,,56,B_830305_56,水部,LF_CLASS::水部,B_830305_56_LF_CLASS::水部,532,53200.0,0.0532,64997,6499700.0,64126,6412600.0,0.9865993815099159,0.008296166921373546,0.008184993153530162,10.0
220001,220,1,830305,,57,B_830305_57,山地斜面等,LF_CLASS::山地斜面等,B_830305_57_LF_CLASS::山地斜面等,22449,2244900.0,2.2449,25952,2595200.0,25887,2588700.0,0.9974953760789149,0.8671920268860818,0.8650200369913686,10.0
220002,220,2,830305,,57,B_830305_57,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_57_LF_CLASS::崖・段丘崖,102,10200.0,0.0102,25952,2595200.0,25887,2588700.0,0.9974953760789149,0.0039402016456136285,0.0039303329223181254,10.0
220004,220,4,830305,,57,B_830305_57,台地・段丘,LF_CLASS::台地・段丘,B_830305_57_LF_CLASS::台地・段丘,1226,122600.0,0.1226,25952,2595200.0,25887,2588700.0,0.9974953760789149,0.047359678603159885,0.04724106041923551,10.0
220005,220,5,830305,,57,B_830305_57,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_57_LF_CLASS::山麓堆積地形,65,6500.0,0.0065,25952,2595200.0,25887,2588700.0,0.9974953760789149,0.002510912813381234,0.0025046239210850803,10.0
220011,220,11,830305,,57,B_830305_57,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_57_LF_CLASS::氾濫平野・海岸平野,1756,175600.0,0.1756,25952,2595200.0,25887,2588700.0,0.9974953760789149,0.06783327538919148,0.06766337854500616,10.0
220016,220,16,830305,,57,B_830305_57,水部,LF_CLASS::水部,B_830305_57_LF_CLASS::水部,289,28900.0,0.0289,25952,2595200.0,25887,2588700.0,0.9974953760789149,0.011163904662571947,0.011135943279901356,10.0
221001,221,1,830305,,58,B_830305_58,山地斜面等,LF_CLASS::山地斜面等,B_830305_58_LF_CLASS::山地斜面等,13496,1349600.0,1.3496,74237,7423700.0,19925,1992500.0,0.2683971604455999,0.6773400250941028,0.1817961393914086,10.0
221004,221,4,830305,,58,B_830305_58,台地・段丘,LF_CLASS::台地・段丘,B_830305_58_LF_CLASS::台地・段丘,91,9100.0,0.0091,74237,7423700.0,19925,1992500.0,0.2683971604455999,0.004567126725219573,0.0012258038444441452,10.0
221005,221,5,830305,,58,B_830305_58,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_58_LF_CLASS::山麓堆積地形,136,13600.0,0.0136,74237,7423700.0,19925,1992500.0,0.2683971604455999,0.0068255959849435385,0.0018319705807077332,10.0
221006,221,6,830305,,58,B_830305_58,扇状地,LF_CLASS::扇状地,B_830305_58_LF_CLASS::扇状地,116,11600.0,0.0116,74237,7423700.0,19925,1992500.0,0.2683971604455999,0.005821831869510665,0.0015625631423683607,10.0
221011,221,11,830305,,58,B_830305_58,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_58_LF_CLASS::氾濫平野・海岸平野,5593,559300.0,0.5593,74237,7423700.0,19925,1992500.0,0.2683971604455999,0.280702634880803,0.07533979013160554,10.0
221015,221,15,830305,,58,B_830305_58,河川敷・浜,LF_CLASS::河川敷・浜,B_830305_58_LF_CLASS::河川敷・浜,79,7900.0,0.0079,74237,7423700.0,19925,1992500.0,0.2683971604455999,0.0039648682559598495,0.0010641593814405216,10.0
221016,221,16,830305,,58,B_830305_58,水部,LF_CLASS::水部,B_830305_58_LF_CLASS::水部,414,41400.0,0.0414,74237,7423700.0,19925,1992500.0,0.2683971604455999,0.02077791718946048,0.005576733973625012,10.0
222001,222,1,830305,,59,B_830305_59,山地斜面等,LF_CLASS::山地斜面等,B_830305_59_LF_CLASS::山地斜面等,17280,1728000.0,1.728,23930,2393000.0,23868,2386800.0,0.9974091099038863,0.7239819004524887,0.7221061429168408,10.0
222002,222,2,830305,,59,B_830305_59,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_59_LF_CLASS::崖・段丘崖,244,24400.0,0.0244,23930,2393000.0,23868,2386800.0,0.9974091099038863,0.010222892575833753,0.010196406184705391,10.0
222004,222,4,830305,,59,B_830305_59,台地・段丘,LF_CLASS::台地・段丘,B_830305_59_LF_CLASS::台地・段丘,4123,412300.0,0.4123,23930,2393000.0,23868,2386800.0,0.9974091099038863,0.17274174627115804,0.17229419139155872,10.0
222010,222,10,830305,,59,B_830305_59,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830305_59_LF_CLASS::凹地・浅い谷,785,78500.0,0.0785,23930,2393000.0,23868,2386800.0,0.9974091099038863,0.03288922406569465,0.03280401170079398,10.0
222011,222,11,830305,,59,B_830305_59,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_59_LF_CLASS::氾濫平野・海岸平野,1183,118300.0,0.1183,23930,2393000.0,23868,2386800.0,0.9974091099038863,0.049564270152505446,0.04943585457584622,10.0
222016,222,16,830305,,59,B_830305_59,水部,LF_CLASS::水部,B_830305_59_LF_CLASS::水部,253,25300.0,0.0253,23930,2393000.0,23868,2386800.0,0.9974091099038863,0.010599966482319423,0.010572503134141245,10.0
223007,223,7,830305,,6,B_830305_6,自然堤防,LF_CLASS::自然堤防,B_830305_6_LF_CLASS::自然堤防,2274,227400.0,0.2274,9557,955700.0,6750,675000.0,0.7062885842837711,0.3368888888888889,0.23794077639426597,10.0
223011,223,11,830305,,6,B_830305_6,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_6_LF_CLASS::氾濫平野・海岸平野,3728,372800.0,0.3728,9557,955700.0,6750,675000.0,0.7062885842837711,0.5522962962962963,0.39008056921628126,10.0
223013,223,13,830305,,6,B_830305_6,旧河道,LF_CLASS::旧河道,B_830305_6_LF_CLASS::旧河道,418,41800.0,0.0418,9557,955700.0,6750,675000.0,0.7062885842837711,0.061925925925925926,0.0437375745526839,10.0
223016,223,16,830305,,6,B_830305_6,水部,LF_CLASS::水部,B_830305_6_LF_CLASS::水部,330,33000.0,0.033,9557,955700.0,6750,675000.0,0.7062885842837711,0.04888888888888889,0.03452966412053992,10.0
224001,224,1,830305,,60,B_830305_60,山地斜面等,LF_CLASS::山地斜面等,B_830305_60_LF_CLASS::山地斜面等,984,98400.0,0.0984,3601,360100.0,2190,219000.0,0.6081643987781172,0.44931506849315067,0.2732574284920855,10.0
224004,224,4,830305,,60,B_830305_60,台地・段丘,LF_CLASS::台地・段丘,B_830305_60_LF_CLASS::台地・段丘,338,33800.0,0.0338,3601,360100.0,2190,219000.0,0.6081643987781172,0.154337899543379,0.09386281588447654,10.0
224011,224,11,830305,,60,B_830305_60,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_60_LF_CLASS::氾濫平野・海岸平野,813,81300.0,0.0813,3601,360100.0,2190,219000.0,0.6081643987781172,0.37123287671232874,0.22577061927242434,10.0
224015,224,15,830305,,60,B_830305_60,河川敷・浜,LF_CLASS::河川敷・浜,B_830305_60_LF_CLASS::河川敷・浜,3,300.0,0.0003,3601,360100.0,2190,219000.0,0.6081643987781172,0.0013698630136986301,0.0008331019161344071,10.0
224016,224,16,830305,,60,B_830305_60,水部,LF_CLASS::水部,B_830305_60_LF_CLASS::水部,52,5200.0,0.0052,3601,360100.0,2190,219000.0,0.6081643987781172,0.023744292237442923,0.01444043321299639,10.0
225001,225,1,830305,,61,B_830305_61,山地斜面等,LF_CLASS::山地斜面等,B_830305_61_LF_CLASS::山地斜面等,12756,1275600.0,1.2756,23181,2318100.0,15410,1541000.0,0.6647685604589966,0.8277741726151849,0.5502782451145335,10.0
225004,225,4,830305,,61,B_830305_61,台地・段丘,LF_CLASS::台地・段丘,B_830305_61_LF_CLASS::台地・段丘,932,93200.0,0.0932,23181,2318100.0,15410,1541000.0,0.6647685604589966,0.060480207657365344,0.040205340580647946,10.0
225011,225,11,830305,,61,B_830305_61,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_61_LF_CLASS::氾濫平野・海岸平野,1702,170200.0,0.1702,23181,2318100.0,15410,1541000.0,0.6647685604589966,0.11044776119402985,0.07342219921487425,10.0
225016,225,16,830305,,61,B_830305_61,水部,LF_CLASS::水部,B_830305_61_LF_CLASS::水部,20,2000.0,0.002,23181,2318100.0,15410,1541000.0,0.6647685604589966,0.0012978585334198572,0.000862775548940943,10.0
227001,227,1,830305,,63,B_830305_63,山地斜面等,LF_CLASS::山地斜面等,B_830305_63_LF_CLASS::山地斜面等,63,6300.0,0.0063,45549,4554900.0,63,6300.0,0.0013831258644536654,1.0,0.0013831258644536654,10.0
