scheme,phase_code,phase_order,group_id,group_label,presence_count,phase_known_geo_total,phase_share,baseline_place_count,baseline_total,baseline_share,phase_share_minus_baseline,relative_concentration_ratio,interpretation_class,selection_inference_allowed
watersystem_x_unit_basin_x_landform,Me,7,B_830304_16_LF_CLASS::台地・段丘,荒川 / basin 16 / 台地・段丘,1,995,0.0010050251256281408,8,5256,0.0015220700152207,-5.170448895925593e-4,0.6603015075376886,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_16_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 16 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_16_LF_CLASS::自然堤防,荒川 / basin 16 / 自然堤防,1,995,0.0010050251256281408,3,5256,5.707762557077625e-4,4.342488699203783e-4,1.7608040201005029,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_26_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 26 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,3,5256,5.707762557077625e-4,4.342488699203783e-4,1.7608040201005029,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_27_LF_CLASS::自然堤防,荒川 / basin 27 / 自然堤防,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_37_LF_CLASS::山地斜面等,荒川 / basin 37 / 山地斜面等,1,995,0.0010050251256281408,4,5256,7.6103500761035e-4,2.4399011801779077e-4,1.3206030150753771,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_39_LF_CLASS::水部,荒川 / basin 39 / 水部,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_39_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 39 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_42_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 42 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,5,5256,9.512937595129375e-4,5.373136611520326e-5,1.0564824120603016,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_44_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 44 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_51_LF_CLASS::山地斜面等,荒川 / basin 51 / 山地斜面等,1,995,0.0010050251256281408,3,5256,5.707762557077625e-4,4.342488699203783e-4,1.7608040201005029,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_52_LF_CLASS::後背低地・湿地,荒川 / basin 52 / 後背低地・湿地,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_52_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 52 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,6,5256,0.001141552511415525,-1.3652738578738425e-4,0.8804020100502514,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_53_LF_CLASS::台地・段丘,荒川 / basin 53 / 台地・段丘,1,995,0.0010050251256281408,4,5256,7.6103500761035e-4,2.4399011801779077e-4,1.3206030150753771,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_54_LF_CLASS::台地・段丘,荒川 / basin 54 / 台地・段丘,1,995,0.0010050251256281408,29,5256,0.005517503805175038,-0.0045124786795468965,0.18215214001039684,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_55_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 55 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_57_LF_CLASS::山地斜面等,荒川 / basin 57 / 山地斜面等,1,995,0.0010050251256281408,24,5256,0.0045662100456621,-0.0035611849200339594,0.22010050251256286,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_61_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 61 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_67_LF_CLASS::台地・段丘,荒川 / basin 67 / 台地・段丘,1,995,0.0010050251256281408,53,5256,0.010083713850837138,-0.009078688725208997,0.09966815208116053,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_69_LF_CLASS::氾濫平野・海岸平野,荒川 / basin 69 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_79_LF_CLASS::台地・段丘,荒川 / basin 79 / 台地・段丘,1,995,0.0010050251256281408,7,5256,0.0013318112633181126,-3.2678613768997175e-4,0.7546302943287869,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_79_LF_CLASS::山地斜面等,荒川 / basin 79 / 山地斜面等,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_82_LF_CLASS::山地斜面等,荒川 / basin 82 / 山地斜面等,1,995,0.0010050251256281408,10,5256,0.001902587519025875,-8.975623933977343e-4,0.5282412060301508,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_86_LF_CLASS::山麓堆積地形,荒川 / basin 86 / 山麓堆積地形,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_87_LF_CLASS::山地斜面等,荒川 / basin 87 / 山地斜面等,1,995,0.0010050251256281408,13,5256,0.0024733637747336376,-0.0014683386491054968,0.4063393892539622,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830304_98_LF_CLASS::山麓堆積地形,荒川 / basin 98 / 山麓堆積地形,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_12_LF_CLASS::旧河道,多摩川 / basin 12 / 旧河道,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_12_LF_CLASS::自然堤防,多摩川 / basin 12 / 自然堤防,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_13_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 13 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,3,5256,5.707762557077625e-4,4.342488699203783e-4,1.7608040201005029,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_14_LF_CLASS::凹地・浅い谷,多摩川 / basin 14 / 凹地・浅い谷,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_16_LF_CLASS::山地斜面等,多摩川 / basin 16 / 山地斜面等,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_16_LF_CLASS::崖・段丘崖,多摩川 / basin 16 / 崖・段丘崖,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_18_LF_CLASS::凹地・浅い谷,多摩川 / basin 18 / 凹地・浅い谷,1,995,0.0010050251256281408,5,5256,9.512937595129375e-4,5.373136611520326e-5,1.0564824120603016,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_1_LF_CLASS::自然堤防,多摩川 / basin 1 / 自然堤防,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_20_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 20 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_21_LF_CLASS::台地・段丘,多摩川 / basin 21 / 台地・段丘,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_22_LF_CLASS::旧河道,多摩川 / basin 22 / 旧河道,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_23_LF_CLASS::崖・段丘崖,多摩川 / basin 23 / 崖・段丘崖,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_23_LF_CLASS::旧河道,多摩川 / basin 23 / 旧河道,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_26_LF_CLASS::台地・段丘,多摩川 / basin 26 / 台地・段丘,1,995,0.0010050251256281408,8,5256,0.0015220700152207,-5.170448895925593e-4,0.6603015075376886,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_26_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 26 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_27_LF_CLASS::扇状地,多摩川 / basin 27 / 扇状地,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_29_LF_CLASS::台地・段丘,多摩川 / basin 29 / 台地・段丘,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_2_LF_CLASS::山地斜面等,多摩川 / basin 2 / 山地斜面等,1,995,0.0010050251256281408,12,5256,0.00228310502283105,-0.0012780798972029093,0.4402010050251257,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_2_LF_CLASS::旧河道,多摩川 / basin 2 / 旧河道,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_2_LF_CLASS::砂州・砂丘,多摩川 / basin 2 / 砂州・砂丘,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_2_LF_CLASS::自然堤防,多摩川 / basin 2 / 自然堤防,1,995,0.0010050251256281408,3,5256,5.707762557077625e-4,4.342488699203783e-4,1.7608040201005029,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_32_LF_CLASS::山地斜面等,多摩川 / basin 32 / 山地斜面等,1,995,0.0010050251256281408,5,5256,9.512937595129375e-4,5.373136611520326e-5,1.0564824120603016,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_33_LF_CLASS::凹地・浅い谷,多摩川 / basin 33 / 凹地・浅い谷,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_33_LF_CLASS::台地・段丘,多摩川 / basin 33 / 台地・段丘,1,995,0.0010050251256281408,35,5256,0.006659056316590563,-0.0056540311909624216,0.15092605886575738,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_33_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 33 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,4,5256,7.6103500761035e-4,2.4399011801779077e-4,1.3206030150753771,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_34_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 34 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,3,5256,5.707762557077625e-4,4.342488699203783e-4,1.7608040201005029,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_35_LF_CLASS::扇状地,多摩川 / basin 35 / 扇状地,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_35_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 35 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,5,5256,9.512937595129375e-4,5.373136611520326e-5,1.0564824120603016,similar_to_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_37_LF_CLASS::崖・段丘崖,多摩川 / basin 37 / 崖・段丘崖,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_40_LF_CLASS::凹地・浅い谷,多摩川 / basin 40 / 凹地・浅い谷,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_40_LF_CLASS::山麓堆積地形,多摩川 / basin 40 / 山麓堆積地形,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_41_LF_CLASS::山地斜面等,多摩川 / basin 41 / 山地斜面等,1,995,0.0010050251256281408,2,5256,3.80517503805175e-4,6.245076218229658e-4,2.6412060301507543,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_42_LF_CLASS::台地・段丘,多摩川 / basin 42 / 台地・段丘,1,995,0.0010050251256281408,19,5256,0.0036149162861491627,-0.002609891160521022,0.2780216873842899,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_43_LF_CLASS::凹地・浅い谷,多摩川 / basin 43 / 凹地・浅い谷,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_44_LF_CLASS::台地・段丘,多摩川 / basin 44 / 台地・段丘,1,995,0.0010050251256281408,4,5256,7.6103500761035e-4,2.4399011801779077e-4,1.3206030150753771,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_44_LF_CLASS::山地斜面等,多摩川 / basin 44 / 山地斜面等,1,995,0.0010050251256281408,8,5256,0.0015220700152207,-5.170448895925593e-4,0.6603015075376886,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_45_LF_CLASS::台地・段丘,多摩川 / basin 45 / 台地・段丘,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_46_LF_CLASS::台地・段丘,多摩川 / basin 46 / 台地・段丘,1,995,0.0010050251256281408,14,5256,0.002663622526636225,-0.0016585974010080843,0.37731514716439346,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_48_LF_CLASS::台地・段丘,多摩川 / basin 48 / 台地・段丘,1,995,0.0010050251256281408,10,5256,0.001902587519025875,-8.975623933977343e-4,0.5282412060301508,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_48_LF_CLASS::山麓堆積地形,多摩川 / basin 48 / 山麓堆積地形,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_49_LF_CLASS::山地斜面等,多摩川 / basin 49 / 山地斜面等,1,995,0.0010050251256281408,3,5256,5.707762557077625e-4,4.342488699203783e-4,1.7608040201005029,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_50_LF_CLASS::台地・段丘,多摩川 / basin 50 / 台地・段丘,1,995,0.0010050251256281408,15,5256,0.0028538812785388126,-0.0018488561529106718,0.3521608040201006,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_54_LF_CLASS::山地斜面等,多摩川 / basin 54 / 山地斜面等,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_72_LF_CLASS::山地斜面等,多摩川 / basin 72 / 山地斜面等,1,995,0.0010050251256281408,7,5256,0.0013318112633181126,-3.2678613768997175e-4,0.7546302943287869,lower_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_74_LF_CLASS::台地・段丘,多摩川 / basin 74 / 台地・段丘,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
watersystem_x_unit_basin_x_landform,Me,7,B_830305_75_LF_CLASS::氾濫平野・海岸平野,多摩川 / basin 75 / 氾濫平野・海岸平野,1,995,0.0010050251256281408,1,5256,1.902587519025875e-4,8.147663737255533e-4,5.282412060301509,higher_than_archaeological_sample,FALSE
