row_id,place_id,activity_domain,phase_code,assignment_status,evidence_source,evidence_value,compatible_phases,evidence_body
3712,13205008100,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Na;He,NA
3719,13205008800,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
3719,13205008800,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居跡,Jo,住居跡
3721,13205009000,monument,NA,incompatible,SiteType,古墳,,NA
3722,13205009100,production,NA,incompatible,SiteType,窯,,NA
3724,13205009300,institutional,Me,present,SiteType_unique_compatible_phase,城館,Me,NA
3725,13205009400,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
3725,13205009400,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]敷石住居跡,Jo,敷石住居跡
3729,13205009800,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居,Jo,住居
3732,13205010100,institutional,Me,present,SiteType_unique_compatible_phase,城館,Me,NA
3737,13205010600,production,NA,incompatible,SiteType,窯,,NA
3738,13205010700,monument,Me,present,SiteType_unique_compatible_phase,塚,Me,NA
3739,13205010800,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　土坑　配石状遺構,Jo,住居　土坑　配石状遺構
3740,13205010900,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]土坑　井戸状遺構　鍛冶工房,He,土坑　井戸状遺構　鍛冶工房
3740,13205010900,general_activity,Ya,present,ArchaeologicalFeatures_tagged,[弥生時代]住居　方形周溝墓　,Ya,住居　方形周溝墓　
3740,13205010900,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya;Ko;Na;He;Me,NA
3740,13205010900,monument,Ya,present,ArchaeologicalFeatures_tagged,[弥生時代]住居　方形周溝墓　,Ya,住居　方形周溝墓　
3740,13205010900,production,He,present,ArchaeologicalFeatures_tagged,[平安時代]土坑　井戸状遺構　鍛冶工房,He,土坑　井戸状遺構　鍛冶工房
3742,13205011100,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居　,He,住居　
3747,13205011600,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居　ピット　輪土坑　,Ko,住居　ピット　輪土坑　
3747,13205011600,general_activity,Na,present,ArchaeologicalFeatures_tagged,[奈良時代]住居,Na,住居
3747,13205011600,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya;Ko;Na;He;Me,NA
3749,13205011800,monument,NA,incompatible,SiteType,横穴墓,,NA
3750,13205011900,monument,Me,present,SiteType_unique_compatible_phase,塚,Me,NA
3756,13205012500,monument,Me,present,SiteType_unique_compatible_phase,塚,Me,NA
3768,13205013700,general_activity,Ya,present,ArchaeologicalFeatures_tagged,[弥生時代]住居,Ya,住居
3768,13205013700,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ya;Ko;Na;He,NA
3769,13205013800,institutional,Me,present,SiteType_unique_compatible_phase,城館,Me,NA
3769,13205013800,institutional,Me,present,ArchaeologicalFeatures_single_observed_phase,※遺跡範囲のすべてが青梅市指定史跡藤橋城跡となっています。,Me,※遺跡範囲のすべてが青梅市指定史跡藤橋城跡となっています。
3771,13205014000,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居　土坑　,Jo,住居　土坑　
3771,13205014000,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居　,Ko,住居　
3771,13205014000,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ko;Na;He,NA
3774,13205014300,general_activity,Me,present,SiteType_unique_compatible_phase,屋敷,Me,NA
3775,13205014400,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Na;He;Me,NA
3775,13205014400,institutional,Me,present,SiteType_unique_compatible_phase,城館,Me,NA
3777,13205014600,institutional,Me,present,SiteType_unique_compatible_phase,城館,Me,NA
3777,13205014600,institutional,Me,present,ArchaeologicalFeatures_single_observed_phase,※遺跡範囲のすべてが青梅市指定史跡今井城跡となっています。,Me,※遺跡範囲のすべてが青梅市指定史跡今井城跡となっています。
3780,13205014900,institutional,Me,present,SiteType_unique_compatible_phase,城館,Me,NA
3782,13205015100,monument,NA,incompatible,SiteType,塚,,NA
3783,13205015200,monument,NA,incompatible,SiteType,塚,,NA
3786,13205015500,monument,NA,incompatible,SiteType,その他(富士塚),,NA
3787,13205015600,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居,He,住居
3788,13205015700,monument,NA,incompatible,SiteType,その他(塚),,NA
3789,13205015800,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ko;Na;He;Me,NA
3789,13205015800,production,NA,temporally_ambiguous,SiteType,生産関連,Ko;Na;He;Me,NA
3790,13205015900,general_activity,NA,incompatible,SiteType,屋敷,,NA
3791,13205016000,production,NA,incompatible,SiteType,その他(生産関連),,NA
3812,13205018100,production,NA,incompatible,SiteType,その他(生産),,NA
3813,13206000100,general_activity,He,present,ArchaeologicalFeatures_tagged,[平安時代]住居　掘立柱建物　土坑　道路　溝　,He,住居　掘立柱建物　土坑　道路　溝　
3813,13206000100,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Na;He;Me,NA
3815,13206000300,monument,Me,present,SiteType_unique_compatible_phase,塚,Me,NA
3816,13206000401,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3817,13206000402,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3818,13206000403,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3819,13206000404,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3820,13206000405,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3821,13206000406,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3821,13206000406,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]周溝　石室,Ko,周溝　石室
3822,13206000407,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3822,13206000407,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]周溝　石室,Ko,周溝　石室
3823,13206000408,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3824,13206000409,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3824,13206000409,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]周溝　石室,Ko,周溝　石室
3825,13206000410,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3825,13206000410,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]周溝　石室,Ko,周溝　石室
3826,13206000411,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3827,13206000412,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3828,13206000413,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3828,13206000413,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]周溝　石室,Ko,周溝　石室
3829,13206000414,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3830,13206000415,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3831,13206000416,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3832,13206000417,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3833,13206000419,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3834,13206000420,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3835,13206000422,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3835,13206000422,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
3836,13206000423,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3836,13206000423,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
3837,13206000424,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3837,13206000424,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
3838,13206000425,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3838,13206000425,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
3839,13206000426,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3839,13206000426,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳 竪穴建物跡　土坑　その他遺構,Ko,円墳 竪穴建物跡　土坑　その他遺構
3840,13206000427,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3841,13206000428,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3841,13206000428,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
3842,13206000429,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3842,13206000429,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
3843,13206000461,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3843,13206000461,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]石室?,Ko,石室?
3844,13206000462,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3844,13206000462,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]石室?,Ko,石室?
3845,13206000463,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3845,13206000463,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳?,Ko,円墳?
3846,13206000464,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3846,13206000464,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳?　2基,Ko,円墳?　2基
3847,13206000465,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3847,13206000465,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳,Ko,円墳
3848,13206000421,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3849,13206000500,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 集石 土坑 配石,Jo,住居 集石 土坑 配石
3849,13206000500,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Na;He,NA
3850,13206000600,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 土坑,Jo,住居 土坑
3850,13206000600,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Ko;Na;He;Me,NA
3850,13206000600,institutional,NA,temporally_ambiguous,SiteType,社寺,Na;He;Me,NA
3851,13206000700,institutional,NA,incompatible,SiteType,社寺,,NA
3852,13206000800,monument,NA,incompatible,SiteType,その他(塚),,NA
3853,13206000900,institutional,NA,temporally_ambiguous,SiteType,社寺,Na;He;Me,NA
3854,13206001000,monument,Me,present,SiteType_unique_compatible_phase,塚,Me,NA
3854,13206001000,monument,Me,present,ArchaeologicalFeatures_single_observed_phase,塚状遺構,Me,塚状遺構
3855,13206001100,monument,Me,present,SiteType_unique_compatible_phase,塚,Me,NA
3855,13206001100,monument,Me,present,ArchaeologicalFeatures_single_observed_phase,※遺跡範囲のすべてが都指定史跡三千人塚 附 康元元年銘板碑一基となっています。,Me,※遺跡範囲のすべてが都指定史跡三千人塚 附 康元元年銘板碑一基となっています。
3856,13206001200,institutional,Me,present,SiteType_unique_compatible_phase,社寺,Me,NA
3861,13206001700,monument,NA,incompatible,SiteType,塚,,NA
3862,13206001800,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 土坑 配石,Jo,住居 土坑 配石
3862,13206001800,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ya,NA
3865,13206002100,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居 竪穴遺構 溝 ,Ko,住居 竪穴遺構 溝 
3865,13206002100,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Ko;Na;He,NA
3866,13206002200,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 ピット ユニット 土坑,Jo,住居 ピット ユニット 土坑
3866,13206002200,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Na;He;Me,NA
3867,13206002301,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3868,13206002302,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3869,13206002303,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3870,13206002304,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3870,13206002304,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳]石室,Ko,石室
3871,13206002305,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3871,13206002305,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳]石室,Ko,石室
3872,13206002306,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3873,13206002307,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3874,13206002308,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3875,13206002309,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3876,13206002310,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3876,13206002310,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳]石室,Ko,石室
3877,13206002311,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3878,13206002312,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3879,13206002313,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3880,13206002314,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3881,13206002315,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3882,13206002316,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3883,13206002500,monument,NA,incompatible,SiteType,その他(塚),,NA
3884,13206002600,general_activity,Jo,present,SiteType_unique_compatible_phase,集落,Jo,NA
3884,13206002600,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 敷石住居 集石 集石土坑 炉穴 焼土土坑 土坑 配石 敷石遺構,Jo,住居 敷石住居 集石 集石土坑 炉穴 焼土土坑 土坑 配石 敷石遺構
3885,13206002700,general_activity,Ko,present,SiteType_unique_compatible_phase,集落,Ko,NA
3885,13206002700,general_activity,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]住居,Ko,住居
3886,13206002800,monument,Ko,present,SiteType_unique_compatible_phase,その他(方形周溝墓),Ko,NA
3886,13206002800,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳時代]方形周溝墓,Ko,方形周溝墓
3887,13206002900,general_activity,Pa,present,SiteType_unique_compatible_phase,集落,Pa,NA
3888,13206003000,monument,Ko,present,SiteType_unique_compatible_phase,横穴墓,Ko,NA
3889,13206003100,monument,NA,incompatible,SiteType,その他(塚),,NA
3890,13206003200,monument,NA,incompatible,SiteType,その他(塚),,NA
3891,13206003300,general_activity,Jo,present,ArchaeologicalFeatures_tagged,[縄文時代]住居 陥し穴,Jo,住居 陥し穴
3891,13206003300,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Na;He,NA
3892,13206003400,general_activity,Pa,present,SiteType_unique_compatible_phase,集落,Pa,NA
3893,13206003401,general_activity,NA,temporally_ambiguous,SiteType,集落,Pa;Jo;Na;He;Me,NA
3894,13206003500,general_activity,NA,temporally_ambiguous,SiteType,集落,Jo;Na;He,NA
3895,13206003600,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3895,13206003600,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,上円下方墳 ※遺跡範囲のすべてが国指定史跡武蔵府中熊野神社古墳となっています。,Ko,上円下方墳 ※遺跡範囲のすべてが国指定史跡武蔵府中熊野神社古墳となっています。
3896,13206003701,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3896,13206003701,monument,Ko,present,ArchaeologicalFeatures_single_observed_phase,円墳 周溝,Ko,円墳 周溝
3897,13206003703,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3897,13206003703,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳]周溝、石室,Ko,周溝、石室
3898,13206003704,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3899,13206003706,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3900,13206003707,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3901,13206003708,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3902,13206003709,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3902,13206003709,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳]周溝、石室,Ko,周溝、石室
3903,13206003710,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
3903,13206003710,monument,Ko,present,ArchaeologicalFeatures_tagged,[古墳]周溝、石室,Ko,周溝、石室
3904,13206003711,monument,Ko,present,SiteType_unique_compatible_phase,古墳,Ko,NA
